pops_id,borough,address_normalized,building_name,bbl,bin,latitude,longitude,pops_number,borough_name,borocode,community_district,address_number,street_name,zip_code,building_address_with_zip,tax_block,tax_lot,building_location,year_completed,building_constructed,public_space_type,developer,building_architect,principal_public_space,size_required,hour_of_access_required,amenities_required,other_required,permitted_amenities,physically_disabled,xcoordinate,ycoordinate,council_district,census_tract,nta,geocoded_column,bin_is_placeholder,street_canonical,hn_low,hn_high,address_key,year_established,pops_type,required_hours,required_size,required_amenities,other_requirements,permitted_amenities_text,under_construction,data_quality_flags,source_dataset_url,source_record_url,source_rows_updated_at,source_retrieved_at,source_sha256
M050010,Manhattan,211 WEST 56 STREET,Carnegie Mews,1010280017,1024894,40.765474,-73.98147,M050010,Manhattan,1,5,211,WEST 56 STREET,10019,"211 WEST 56 STREET, New York, NY 10019",1028,17,Northeast corner of West 56th Street and Broadway,1976,Completed,Plaza,Ralph Kern,Philip Birnbaum,Philip Birnbaum,Plaza 4773.50 sf,24 Hours,Other Required; Planting,access ramp from West 56th Street to Plaza,,Full/Partial,989383,218160,6,137,,POINT (-73.98147 40.765474),False,WEST 56 STREET,211,211,Manhattan|211|WEST 56 STREET,1976,Plaza,24 Hours,Plaza 4773.50 sf,Other Required; Planting,access ramp from West 56th Street to Plaza,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050010,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050011,Manhattan,888 7 AVENUE,,1010280029,1024895,40.765361,-73.980881,M050011,Manhattan,1,5,888,SEVENTH AVENUE,10106,"888 SEVENTH AVENUE, New York, NY 10106",1028,29,West side of Seventh Avenue between West 56th and 57th Streets,1970,Completed,Plaza,Arlen Realty & Development Corp.,Emery Roth & Sons,Emery Roth & Sons; Thomas Balsley Associates (for alteration),Plaza 12317.00 sf,24 Hours,None,,,Full/Partial,989546,218119,6,137,,POINT (-73.980881 40.765361),False,7 AVENUE,888,888,Manhattan|888|7 AVENUE,1970,Plaza,24 Hours,Plaza 12317.00 sf,None,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050011,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050012,Manhattan,118 WEST 57 STREET,Le Parker Meridien Hotel,1010090019,1023455,40.764263,-73.978481,M050012,Manhattan,1,5,118,WEST 57 STREET,10019,"118 WEST 57 STREET, New York, NY 10019",1009,19,South side of West 57th Street between Sixth and Seventh Avenues,1979,Completed,Plaza; Through Block Arcade,Jack Parker,Philip Birnbaum,Philip Birnbaum,Plaza 3000.00 sf; Through Block Arcade 6820.00 sf,24 Hours; Restricted Hours,Artwork; Lighting; Other Required; Planting; Plaque/Sign; Retail Frontage; Seating; Tables; Trees within Space,skylight above middle portion,,Full/Partial,990211,217719,6,137,,POINT (-73.978481 40.764263),False,WEST 57 STREET,118,118,Manhattan|118|WEST 57 STREET,1979,Plaza; Through Block Arcade,24 Hours; Restricted Hours,Plaza 3000.00 sf; Through Block Arcade 6820.00 sf,Artwork; Lighting; Other Required; Planting; Plaque/Sign; Retail Frontage; Seating; Tables; Trees within Space,skylight above middle portion,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050012,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050013,Manhattan,40 WEST 57 STREET,,1012720063,1035057,40.763549,-73.976359,M050013,Manhattan,1,5,40,WEST 57 STREET,10019,"40 WEST 57 STREET, New York, NY 10019",1272,63,South side of West 57th Street between Fifth and Sixth Avenues,1972,Completed,Plaza; Through Block Arcade,Samuel Lefrak,Jack Brown,Jack Brown,Plaza 5183.74 sf; Through Block Arcade 4366.12 sf,24 Hours; Restricted Hours,Lighting; Planting,,,Full/Partial,990799,217459,4,112.01,,POINT (-73.976359 40.763549),False,WEST 57 STREET,40,40,Manhattan|40|WEST 57 STREET,1972,Plaza; Through Block Arcade,24 Hours; Restricted Hours,Plaza 5183.74 sf; Through Block Arcade 4366.12 sf,Lighting; Planting,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050013,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050014,Manhattan,725 5 AVENUE,Trump Tower,1012927501,1035794,40.762311,-73.973894,M050014,Manhattan,1,5,725,FIFTH AVENUE,10022,"725 FIFTH AVENUE, New York, NY 10022",1292,7501,East side of Fifth Avenue between East 56th and 57th Streets,1983,Completed,Covered Pedestrian Space; Landscaped Terraces; Passageway,Donald Trump,Swanke Hayden Connell Architects,Swanke Hayden Connell Architects; Thomas Balsley Associates,Covered Pedestrian Space 6626.00 sf; Landscaped Terraces 6336.00 sf; Passageway 0.00 sf,Closing for Events; Restricted Hours,Climate Control; Elevator; Escalator; Lighting; Litter Receptacles; Other Required; Planting; Plaque/Sign; Restrooms; Retail Frontage; Seating; Tables; Trees within Space; Water Feature,"Landscaped Terrace (Fifth Floor), Passageway: multiple pedestrian connections to Niketown; skylight",,Full/Partial,991482,217008,4,112.02,,POINT (-73.973894 40.762311),False,5 AVENUE,725,725,Manhattan|725|5 AVENUE,1983,Covered Pedestrian Space; Landscaped Terraces; Passageway,Closing for Events; Restricted Hours,Covered Pedestrian Space 6626.00 sf; Landscaped Terraces 6336.00 sf; Passageway 0.00 sf,Climate Control; Elevator; Escalator; Lighting; Litter Receptacles; Other Required; Planting; Plaque/Sign; Restrooms; Retail Frontage; Seating; Tables; Trees within Space; Water Feature,"Landscaped Terrace (Fifth Floor), Passageway: multiple pedestrian connections to Niketown; skylight",,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050014,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050015,Manhattan,590 MADISON AVENUE,,1012920015,1035778,40.762105,-73.973042,M050015,Manhattan,1,5,590,MADISON AVENUE,10022,"590 MADISON AVENUE, New York, NY 10022",1292,15,Southwest corner of East 57th Street and Madison Avenue,1982,Completed,Arcade; Covered Pedestrian Space; Seating Area; Through Block Arcade; Urban Plaza,,Edward Larrabee Barnes,Edward Larrabee Barnes; Zion and Breen; Robert A. M. Stern (for alteration in 1995),Arcade 1851.00 sf; Covered Pedestrian Space 8261.00 sf; Seating Area 0.00 sf; Through Block Arcade 4669.00 sf; Urban Plaza 1821.00 sf,24 Hours; Closing for Events; Restricted Hours,Artwork; Food Service; Lighting; Litter Receptacles; None; Other Required; Plaque/Sign; Retail Frontage; Seating; Tables; Trees on Street; Trees within Space; Water Feature,access from 8:00 am to 10:00 pm from Through Block Arcade to passageway connecting to adjacent Trump Tower and to Fifth Avenue,,Full/Partial,991718,216933,4,112.02,,POINT (-73.973042 40.762105),False,MADISON AVENUE,590,590,Manhattan|590|MADISON AVENUE,1982,Arcade; Covered Pedestrian Space; Seating Area; Through Block Arcade; Urban Plaza,24 Hours; Closing for Events; Restricted Hours,Arcade 1851.00 sf; Covered Pedestrian Space 8261.00 sf; Seating Area 0.00 sf; Through Block Arcade 4669.00 sf; Urban Plaza 1821.00 sf,Artwork; Food Service; Lighting; Litter Receptacles; None; Other Required; Plaque/Sign; Retail Frontage; Seating; Tables; Trees on Street; Trees within Space; Water Feature,access from 8:00 am to 10:00 pm from Through Block Arcade to passageway connecting to adjacent Trump Tower and to Fifth Avenue,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050015,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050016,Manhattan,450 PARK AVENUE,,1012920037,1035780,40.761495,-73.971328,M050016,Manhattan,1,5,450,PARK AVENUE,10022,"450 PARK AVENUE, New York, NY 10022",1292,37,Southwest corner of Park Avenue and East 57th Street,1971,Completed,Plaza,Peter Sharp,Emery Roth & Sons,Emery Roth & Sons,Plaza 3900.00 sf,24 Hours,Lighting; Other Required; Planting; Seating; Trees on Street; Water Feature,access from Plaza to lobby,,Full/Partial,992193,216711,4,112.02,,POINT (-73.971328 40.761495),False,PARK AVENUE,450,450,Manhattan|450|PARK AVENUE,1971,Plaza,24 Hours,Plaza 3900.00 sf,Lighting; Other Required; Planting; Seating; Trees on Street; Water Feature,access from Plaza to lobby,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050016,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050017,Manhattan,230 WEST 27 STREET,,1007760055,1014237,40.747028,-73.995362,M050017,Manhattan,1,5,230,WEST 27 STREET,10001,"230 WEST 27 STREET, New York, NY 10001",776,55,South side of West 27th Street between Seventh and Eighth Avenues,1974,Completed,Plaza,Fashion Institute of Technology Staff Housing Co. Inc.,de Young & Moscowitz,de Young & Moscowitz,Plaza 3093.64 sf,24 Hours,None,,,Full/Partial,985535,211439,3,95,,POINT (-73.995362 40.747028),False,WEST 27 STREET,230,230,Manhattan|230|WEST 27 STREET,1974,Plaza,24 Hours,Plaza 3093.64 sf,None,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050017,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050018,Manhattan,550 MADISON AVENUE,Sony,1012910010,1035769,40.761462,-73.973504,M050018,Manhattan,1,5,550,MADISON AVENUE,10022,"550 MADISON AVENUE, New York, NY 10022",1291,10,West side of Madison Avenue between East 55th and 56th Streets,1983,Completed,Arcade; Covered Pedestrian Space,AT&T,Johnson/Burgee,Johnson/Burgee; Gwathmey Siegel & Associates (for alteration in 1992 and 1998),Arcade 3542.00 sf; Covered Pedestrian Space 10164.00 sf,24 Hours; Closing for Events; Restricted Hours,Climate Control; Food Service; Lighting; Litter Receptacles; Other Required; Plaque/Sign; Restrooms; Retail Frontage; Seating; Tables; Trees on Street; Trees within Space,"10,600 sf exhibit area (Sony Wonder) required to be open Tuesday through Saturday, 9:30 am to 5:00 pm; 70-seat assembly space within the exhibit area available for use by the city's non-profit community for meetings when not in use by Sony Wonder; access to and from Covered Pedestrian Space and Madison Avenue through Sony office building lobby; mobile vendor cart of approximately 65 sf to sell merchandise and/or food",,Full/Partial,991590,216699,4,102,,POINT (-73.973504 40.761462),False,MADISON AVENUE,550,550,Manhattan|550|MADISON AVENUE,1983,Arcade; Covered Pedestrian Space,24 Hours; Closing for Events; Restricted Hours,Arcade 3542.00 sf; Covered Pedestrian Space 10164.00 sf,Climate Control; Food Service; Lighting; Litter Receptacles; Other Required; Plaque/Sign; Restrooms; Retail Frontage; Seating; Tables; Trees on Street; Trees within Space,"10,600 sf exhibit area (Sony Wonder) required to be open Tuesday through Saturday, 9:30 am to 5:00 pm; 70-seat assembly space within the exhibit area available for use by the city's non-profit community for meetings when not in use by Sony Wonder; access to and from Covered Pedestrian Space and Madison Avenue through Sony office building lobby; mobile vendor cart of approximately 65 sf to sell merchandise and/or food",,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050018,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050019,Manhattan,1370 6 AVENUE,1370 Avenue of the Americas,1012710071,1034855,40.763275,-73.977471,M050019,Manhattan,1,5,1370,SIXTH AVENUE,10019,"1370 SIXTH AVENUE, New York, NY 10019",1271,71,Southeast corner of West 56th Street and Sixth Avenue,1971,Completed,Plaza,Peter Sharp,Emery Roth & Sons,Emery Roth & Sons; Thomas Balsley (for alteration),Plaza 4449.00 sf,24 Hours,Lighting; Planting; Plaque/Sign; Seating,,,Full/Partial,990491,217359,4,104,,POINT (-73.977471 40.763275),False,6 AVENUE,1370,1370,Manhattan|1370|6 AVENUE,1971,Plaza,24 Hours,Plaza 4449.00 sf,Lighting; Planting; Plaque/Sign; Seating,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050019,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050020,Manhattan,230 WEST 55 STREET,La Premiere,1010267502,1078861,40.764686,-73.982694,M050020,Manhattan,1,5,230,WEST 55 STREET,10019,"230 WEST 55 STREET, New York, NY 10019",1026,7502,Southwest corner of West 55th Street and Broadway,1979,Completed,Residential Plaza,,Philip Birnbaum,Philip Birnbaum; Elliot Vilkas Architect (for alteration in 2004),Residential Plaza 5215.00 sf,Restricted Hours,Artwork; Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space,,,Full/Partial,989044,217873,6,137,,POINT (-73.982694 40.764686),False,WEST 55 STREET,230,230,Manhattan|230|WEST 55 STREET,1979,Residential Plaza,Restricted Hours,Residential Plaza 5215.00 sf,Artwork; Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050020,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050021,Manhattan,1345 6 AVENUE,Alliance Capital,1010070029,1083719,40.763064,-73.979254,M050021,Manhattan,1,5,1345,SIXTH AVENUE,10105,"1345 SIXTH AVENUE, New York, NY 10105",1007,29,West side of Sixth Avenue between West 54th and 55th Streets,1968,Completed,Plaza,Fisher Brothers,Emery Roth & Sons,Emery Roth & Sons,Plaza 30171.00 sf,24 Hours,Artwork; Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Tables; Trees within Space; Water Feature,,Open Air Cafe,Full/Partial,989997,217282,6,137,,POINT (-73.979254 40.763064),False,6 AVENUE,1345,1345,Manhattan|1345|6 AVENUE,1968,Plaza,24 Hours,Plaza 30171.00 sf,Artwork; Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Tables; Trees within Space; Water Feature,,Open Air Cafe,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050021,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050022,Manhattan,1350 6 AVENUE,Men's Apparel,1012700071,1034815,40.762575,-73.977778,M050022,Manhattan,1,5,1350,SIXTH AVENUE,10019,"1350 SIXTH AVENUE, New York, NY 10019",1270,71,Southeast corner of West 55th Street and Sixth Avenue,1966,Completed,Plaza,Samuel Minskoff & Sons,Emery Roth & Sons,Emery Roth & Sons,Plaza 5879.50 sf,24 Hours,None,,,Full/Partial,990406,217104,4,104,,POINT (-73.977778 40.762575),False,6 AVENUE,1350,1350,Manhattan|1350|6 AVENUE,1966,Plaza,24 Hours,Plaza 5879.50 sf,None,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050022,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050024,Manhattan,535 MADISON AVENUE,Warburg Dillon Read,1012900021,1035747,40.76043,-73.973277,M050024,Manhattan,1,5,535,MADISON AVENUE,10022,"535 MADISON AVENUE, New York, NY 10022",1290,21,Northeast corner of East 54th Street and Madison Avenue,1982,Completed,Arcade; Urban Plaza,"Park Tower Associates, Madison Ave. Associates",Edward Larrabee Barnes,Edward Larrabee Barnes; Zion Breen & Richardson Associates (for alteration in 2009),Arcade 1700.00 sf; Urban Plaza 4869.30 sf,24 Hours,Artwork; Bicycle Parking; Food Service; Lighting; Litter Receptacles; Planting; Plaque/Sign; Retail Frontage; Seating; Tables; Trees on Street; Trees within Space,,,Full/Partial,991653,216323,4,102,,POINT (-73.973277 40.76043),False,MADISON AVENUE,535,535,Manhattan|535|MADISON AVENUE,1982,Arcade; Urban Plaza,24 Hours,Arcade 1700.00 sf; Urban Plaza 4869.30 sf,Artwork; Bicycle Parking; Food Service; Lighting; Litter Receptacles; Planting; Plaque/Sign; Retail Frontage; Seating; Tables; Trees on Street; Trees within Space,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050024,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050025,Manhattan,520 MADISON AVENUE,,1012890014,1035727,40.760258,-73.974476,M050025,Manhattan,1,5,520,MADISON AVENUE,10022,"520 MADISON AVENUE, New York, NY 10022",1289,14,West side of Madison Avenue between East 53rd and 54th Streets,1982,Completed,Sidewalk Widening; Urban Plaza,Tishman Speyer Properties,Swanke Hayden Connell,Swanke Hayden Connell,Sidewalk Widening 5353.00 sf; Urban Plaza 2610.00 sf,24 Hours,Lighting; Litter Receptacles; Planting; Plaque/Sign; Retail Frontage; Seating; Tables; Trees on Street; Trees within Space; Water Feature,,,Full/Partial,991321,216260,4,102,,POINT (-73.974476 40.760258),False,MADISON AVENUE,520,520,Manhattan|520|MADISON AVENUE,1982,Sidewalk Widening; Urban Plaza,24 Hours,Sidewalk Widening 5353.00 sf; Urban Plaza 2610.00 sf,Lighting; Litter Receptacles; Planting; Plaque/Sign; Retail Frontage; Seating; Tables; Trees on Street; Trees within Space; Water Feature,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050025,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050026,Manhattan,1330 6 AVENUE,,1012690001,1034522,40.761966,-73.978478,M050026,Manhattan,1,5,1330,SIXTH AVENUE,10019,"1330 SIXTH AVENUE, New York, NY 10019",1269,1,East side of Sixth Avenue between West 53rd and 54th Streets,1965,Completed,Plaza,,Emery Roth & Sons,"Emery Roth & Sons; Moed de Armas & Shannon Architects, P.C. (for alteration in 2012)",Plaza 6312.00 sf,24 Hours,Artwork; Lighting; Litter Receptacles; Planting; Plaque/Sign; Retail Frontage; Seating; Tables,,,Full/Partial,990212,216882,4,104,,POINT (-73.978478 40.761966),False,6 AVENUE,1330,1330,Manhattan|1330|6 AVENUE,1965,Plaza,24 Hours,Plaza 6312.00 sf,Artwork; Lighting; Litter Receptacles; Planting; Plaque/Sign; Retail Frontage; Seating; Tables,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050026,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050027,Manhattan,825 7 AVENUE,Tower 53,1010067501,1023166,40.762998,-73.981279,M050027,Manhattan,1,5,825,SEVENTH AVENUE,10019,"825 SEVENTH AVENUE, New York, NY 10019",1006,7501,Northwest corner of West 53rd Street and Seventh Avenue,1967,Completed,Plaza,Loews Corporation,Russell M. Boak Associates,Russell M. Boak Associates,Plaza 2554.70 sf,24 Hours,None,,,Full/Partial,989436,217258,4,131,,POINT (-73.981279 40.762998),False,7 AVENUE,825,825,Manhattan|825|7 AVENUE,1967,Plaza,24 Hours,Plaza 2554.70 sf,None,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050027,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M050028,Manhattan,1700 BROADWAY,,1010250025,1024836,40.763512,-73.982272,M050028,Manhattan,1,5,1700,BROADWAY,10019,"1700 BROADWAY, New York, NY 10019",1025,25,Full blockfront on east side of Broadway between West 53rd and 54th Streets,1968,Completed,Plaza,Jerome Weinstein,Emery Roth & Sons,Emery Roth & Sons; Moss Gilday Group and M. Paul Friedberg and Partners (for alteration in 2010),Plaza 8241.00 sf,24 Hours,Bicycle Parking; Lighting; Litter Receptacles; Other Required; Planting; Plaque/Sign; Seating; Tables; Trees within Space,green screen,Open Air Cafe,Full/Partial,989161,217445,3,131,,POINT (-73.982272 40.763512),False,BROADWAY,1700,1700,Manhattan|1700|BROADWAY,1968,Plaza,24 Hours,Plaza 8241.00 sf,Bicycle Parking; Lighting; Litter Receptacles; Other Required; Planting; Plaque/Sign; Seating; Tables; Trees within Space,green screen,Open Air Cafe,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M050028,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
